Conference,Paper,paperId,title
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,48a03e6e6df83130352a3514fe58b925c94664b2,Forward-Backward Stochastic Neural Networks: Deep Learning of High-dimensional Partial Differential Equations
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,7c3dfeefc47c334e61b98a6d87dcf2a7ff547521,Variational Characterization of Free Energy: Theory and Algorithms
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,fc0a6cc915ac3a972a67287cb61f588d63d78222,Multilevel Picard Approximations of High-Dimensional Semilinear Parabolic Differential Equations with Gradient-Dependent Nonlinearities
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,2863258fa41d68703597a15f5d828c42b91393f9,Machine Learning Approximation Algorithms for High-Dimensional Fully Nonlinear Partial Differential Equations and Second-order Backward Stochastic Differential Equations
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,7fb3850d2cc9d13f68c7b14269f22e8a1e1f9985,Inference on high-dimensional implicit dynamic models using a guided intermediate resampling filter
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,1243a54adbaadc28e972789e3484baf805f5c6fd,Solving high-dimensional partial differential equations using deep learning
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,c37a51235d2bc9fba952e9e1ab469615d77063cd,"Negative association, ordering and convergence of resampling methods"
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,306608947f97b667ee6e2508a94e9b06cdad435f,Exact simulation for multivariate Itô diffusions
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,3684aef466e06bfaf417c1641948bb6e670e158f,Deep Learning-Based Numerical Methods for High-Dimensional Parabolic Partial Differential Equations and Backward Stochastic Differential Equations
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,cb5f423e2395548ca9bfd0ddc26f1e7bced979d3,Adaptive Importance Sampling with Forward-Backward Stochastic Differential Equations
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,3b5a1c21af98cd7f4f2e407c5088c9cee941458e,Performance Bounds for Particle Filters Using the Optimal Proposal
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,99bb479fbd172e3e520b2dfc69d3a8c41f542744,Path integral control and state-dependent feedback.
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,b84252c57a747367df1c2a1a1a763e8806b279d8,Sequential Monte Carlo with Highly Informative Observations
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,a27a13675ba7e7571e4c742fe5a9a68d38c74ee4,A lognormal central limit theorem for particle approximations of normalizing constants
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,c356c7c38069f0409c8972800bae28d110ca98af,Fitting complex population models by combining particle filters with Markov chain Monte Carlo.
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,299409642f234eb7da20fe594b160db3fc248996,Quantifying the Waddington landscape and biological paths for development and differentiation
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,d7f31d38db2e40792af3b70eb91e34aafe67d6d5,Random‐weight particle filtering of continuous time processes
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,09c6b90c18542b56c5ef6f5f0c3a6c15f0b8d160,Implicit particle filters for data assimilation
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,30a811d3e137ff8d77662265612a67a9cd2fd273,Obstacles to High-Dimensional Particle Filtering
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,251881487a5a747b27886bb75ed5f534cc15da32,Particle filters for partially observed diffusions
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,704e73c591b70b03c468f981af0395e4293e13db,Retrospective exact simulation of diffusion sample paths with applications
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,cf43e1d50a7f8314f9a2bb8fef4c7fcb9d1172a3,Exact and computationally efficient likelihood‐based estimation for discretely observed diffusion processes (with discussion)
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,100298da3e4d3e61457ef6f42d46d88274d965ac,An Introduction to Continuous-Time Stochastic Processes
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,2117a6db8883983a47791effb0eaa92617dc125d,Parametric Inference for Diffusion Processes Observed at Discrete Points in Time: a Survey
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,b76051add4f2ffb97d28be2e146e3a66a7ac5bea,Feynman-Kac Formulae: Genealogical and Interacting Particle Systems with Applications
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,f9f470b813c10ce27f18f1d1f95bdc35287f3e7f,The Ensemble Kalman Filter: theoretical formulation and practical implementation
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,a82efd78e2c602ec17e775f371817ab1b8c1d177,On inference for partially observed nonlinear diffusion models using the Metropolis–Hastings algorithm
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,58675ec2ecdcb1410deba60c7ccc26975d83d39a,On sequential Monte Carlo sampling methods for Bayesian filtering
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,f60223dee8815324a4b9df9d1825e7c33fc099f3,Stochastic Controls: Hamiltonian Systems and HJB Equations
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,34ab10d1b07d8416ab4184098ad5f2ea2b29ad63,Filtering via Simulation: Auxiliary Particle Filters
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,573e1d89c23ae8cc8f598817048b0c80c8974698,Forward-backward stochastic differential equations and quasilinear parabolic PDEs
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,c5cce4d5f31e4f4ebf06e3cdae06581c575115a4,Adapted solution of a backward stochastic differential equation
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,28de12edb684c0de56ea4dd49bd0d912fedff121,Analysis of Steady‐State Populations With the Gamma Abundance Model: Application to Tribolium
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,88cef2e4761e633bc85790a8ce805fe902c66d3d,Stochastic differential equations : an introduction with applications
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,a678db71b803ada578344bcb09e8f9314eff4dec,An Introduction to Sequential Monte Carlo
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,b46dc46fdfe55811d9ed350fc44ddb289fdba68c,Stochastic Calculus for Finance II: Continuous-Time Models
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,1cd44dd4f1b0b1c0499b1dc9637010c6d63d445c,A Tutorial on Particle Filtering and Smoothing: Fifteen years later
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,9d4189b03a03847928732d24b9702c3b54526554,"Markov Processes, Brownian Motion, and Time Symmetry"
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,315f9c8309a6f1103ba1a816291cfa996bc23603,An introduction to stochastic processes with applications to biology
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,67f4e92b394ea670e08a3159c87dd81390d16570,Backward stochastic differential equations and quasilinear parabolic partial differential equations
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,f5fdc3e66379c0320cf9cc5493dd97cd59673f82,A stochastic control approach to reciprocal diffusion processes
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,3c476a73a4d99fc39fb4e3aa857efa4f373c6732,"DIFFUSIONS, MARKOV PROCESSES AND MARTINGALES: Volume 2: Itô Calculus"
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,7b1eafc158d341831c6a7645413a557fff5dd52a,On Transforming a Certain Class of Stochastic Processes by Absolutely Continuous Substitution of Measures
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,04894679ebc3538f97556bec2791e12ced51cbc3,Quarterly Journal of the Royal Meteorological Society Nonlinear Data Assimilation in Geosciences: an Extremely Efficient Particle Filter
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,,"Simulate independent Brownian paths B j [0 ,T ] , initial conditions X j 0 ∼ η X ( d x ) , and observations Y j ∼ η Y ( d y ) for 1 ≤ j ≤ J"
ICML,Computational Doob's h-transforms for Online Filtering of Discretely Observed Diffusions,,Computational Doob’s h -transforms
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,73d724880f1d12327a8d1299bfb2f57c35251d10,Graph Attention Multi-Layer Perceptron
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,0c28c9d57cdb6374810d33dcfd9b99cc68efc905,Lasagne: A Multi-Layer Graph Convolutional Network Framework via Node-aware Deep Architecture (Extended Abstract)
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,00bce8ceac07cf0fefa2cec40211a06ad87bde12,Zoomer: Boosting Retrieval on Web-scale Graphs by Regions of Interest
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,6a5637e617f2ef97fd8f059d6fcb46c567fd08dd,PaSca: A Graph Neural Architecture Search System under the Scalable Paradigm
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,b68c994dd32621baea6c47494e5266e1259c4f0e,Node Dependent Local Smoothing for Scalable Graph Learning
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,b0203786529eeb28dfe2688f3c488e635762e3d5,DeGNN: Improving Graph Neural Networks with Graph Decomposition
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,025e509122cd0d8108d73ea7ef615af638871103,Evaluating Deep Graph Neural Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,e25c6c1e7978f448013b81fa9e0cddca5217b421,OpenBox: A Generalized Black-box Optimization Service
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,3443efc855cebd17d1512d1a703b6e9ee2e4da8b,Graph Neural Networks in Recommender Systems: A Survey
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,c841c9704bf35873a051f228a15f67b30d650c2f,Scalable Graph Neural Networks via Bidirectional Propagation
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,f1e5e65941617604923225cc4bf464e370fcae67,Combining Label Propagation and Simple Models Out-performs Graph Neural Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,1ea55d83f3f1b0774fd62ffbd500b2834625387f,GARG: Anonymous Recommendation of Point-of-Interest in Mobile Networks by Graph Convolution Network
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,639206a9a32d91386924f1c94e9760dfb43df72e,Towards Deeper Graph Neural Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,7d4dcee4628745f79f5e352859172817fece3e83,Adaptive Graph Encoder for Attributed Graph Embedding
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,3da4626411d83c19c9919bb41dba94fff88da90e,Scaling Graph Neural Networks with Approximate PageRank
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,2d664a33cfdff7de78167710eac995aaf34c9003,Reliable Data Distillation on Graph Convolutional Network
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,597bd2e45427563cdf025e53a3239006aa364cfc,Open Graph Benchmark: Datasets for Machine Learning on Graphs
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,993377a3fc8334558463b82053904e3d684f29c0,SIGN: Scalable Inception Graph Neural Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,2a6d160b529272964ce1a6707adf52f3d6ba4861,Diffusion Improves Graph Learning
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,5f95f0834932d7046d061b854a3114cd3255200f,Symmetric Graph Convolutional Autoencoder for Unsupervised Graph Representation Learning
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,d589e4018278e219733b156d44d0ba881a32195e,GraphSAINT: Graph Sampling Based Inductive Learning Method
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,012e01b18192c2b825aa62daf93a9a2340db710a,Attributed Graph Clustering via Adaptive Graph Convolution
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,3c4d3ac27a23c144bb3c4f8785bffcdc71addd15,Attributed Graph Clustering: A Deep Attentional Embedding Approach
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,69906b74ee369cd25522ec432ecbc601a77c9d87,Spectral graph theory
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,7e71eedb078181873a56f2adcfef9dddaeb95602,Simplifying Graph Convolutional Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,ac225094aab9e7b629bc5b3343e026dea0200c70,Predict then Propagate: Graph Neural Networks meet Personalized PageRank
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,5aea95e1ae78a66474051a330ded374e199b658c,Representation Learning on Graphs with Jumping Knowledge Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,d16fc73b803f8ba8d95ba2212a8fc77ea028e358,Adversarially Regularized Graph Autoencoder
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,e9842f649578886801a3b4ce40a89b9125f51daf,MOTIFNET: A MOTIF-BASED GRAPH CONVOLUTIONAL NETWORK FOR DIRECTED GRAPHS
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,2503dff90685857ce7295e37d0045e2eef41c8b8,FastGCN: Fast Learning with Graph Convolutional Networks via Importance Sampling
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,36652428740cd30d245d55889f01a7fb04a91c93,Deeper Insights into Graph Convolutional Networks for Semi-Supervised Learning
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,e6ea85add58fb25448042edb9af16f0d955c17da,MGAE: Marginalized Graph Autoencoder for Graph Clustering
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,c8cee328b1774c2d38bea10f9fe9d081d8074307,Learning Community Embedding with Community Detection and Node Embedding on Graphs
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,33998aff64ce51df8dee45989cdca4b6b1329ec4,Graph Attention Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,6b7d6e6416343b2a122f8416e69059ce919026ef,Inductive Representation Learning on Large Graphs
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,54906484f42e871f7c47bbfe784a358b1448231f,Variational Graph Auto-Encoders
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,36eff562f65125511b5dfab68ce7f7a943c27478,Semi-Supervised Classification with Graph Convolutional Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,d0b7c8828f0fca4dd901674e8fb5bd464a187664,Structural Deep Network Embedding
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,36ee2c8bd605afd48035d15fdc6b8c8842363376,node2vec: Scalable Feature Learning for Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,3d846cb01f6a975554035d2210b578ca61344b22,Revisiting Semi-Supervised Learning with Graph Embeddings
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,fce14c6aa64e888456256ac6796744683165a0ff,Network Representation Learning with Rich Text Information
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,0834e74304b547c9354b6d7da6fa78ef47a48fa8,LINE: Large-scale Information Network Embedding
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,fff114cbba4f3ba900f33da574283e3de7f26c83,DeepWalk: online learning of social representations
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,228bafce55e6f1cbe2c1df75b1949a1fb9c93eb3,Birds of a Feather: Homophily in Social Networks
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,c02dfd94b11933093c797c362e2f8f6a3b9b8012,On Spectral Clustering: Analysis and an algorithm
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,69f1bb893516207b2a02bf3673edc46fb5cf1f94,Simple Spectral Graph Convolution
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,1c46943103bd7b7a2c7be86859995a4144d1938b,Visualizing Data using t-SNE
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,06214a0cf38875da38586e81539890f7ad8aeb1c,"Exploring Network Structure, Dynamics, and Function using NetworkX"
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,,"Scalability Comparison on Synthetic Graphs To test the scalability of our proposed NAFS, we also use the Erdős-Rényi graph generator in the Python package"
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,,Journal of the royal statistical society. series c (applied statistics)
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,,Algorithm as 136: A k-means clustering algorithm
ICML,NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning,,A Simple yet Tough-to-beat Baseline for Graph Representation Learning (with appendix)
ICML,Repository-Level Prompt Generation for Large Language Models of Code,ce3f027b68dad014a58aa35f52380932c8d0b209,Do Users Write More Insecure Code with AI Assistants?
ICML,Repository-Level Prompt Generation for Large Language Models of Code,df1cc92fba512ce7d28d1d608ea19f18cda185ca,No more fine-tuning? an experimental evaluation of prompt tuning in code intelligence
ICML,Repository-Level Prompt Generation for Large Language Models of Code,0a39442979d6e678dd36bb443ad529c14e86a86e,DocPrompting: Generating Code by Retrieving the Docs
ICML,Repository-Level Prompt Generation for Large Language Models of Code,e7ad08848d5d7c5c47673ffe0da06af443643bda,Large Language Models are Zero-Shot Reasoners
ICML,Repository-Level Prompt Generation for Large Language Models of Code,5922f437512158970c417f4413bface021df5f78,A Generalist Agent
ICML,Repository-Level Prompt Generation for Large Language Models of Code,4bc040835fbff57ce6612306d794b8c6c8226086,Discovering the Syntax and Strategies of Natural Language Programming with Generative Language Models
ICML,Repository-Level Prompt Generation for Large Language Models of Code,e37018d3cfab9cfc29a7b78404e6c86ea18a907e,GPT-NeoX-20B: An Open-Source Autoregressive Language Model
ICML,Repository-Level Prompt Generation for Large Language Models of Code,c57293882b2561e1ba03017902df9fc2f289dea2,Hierarchical Text-Conditional Image Generation with CLIP Latents
ICML,Repository-Level Prompt Generation for Large Language Models of Code,5288b9f3a9f575543f44c39e1d3b78b3ca4c99da,InCoder: A Generative Model for Code Infilling and Synthesis
ICML,Repository-Level Prompt Generation for Large Language Models of Code,094ff971d6a8b8ff870946c9b3ce5aa173617bfb,PaLM: Scaling Language Modeling with Pathways
ICML,Repository-Level Prompt Generation for Large Language Models of Code,0e802c0739771acf70e60d59c2df51cd7e8c50c0,Memorizing Transformers
ICML,Repository-Level Prompt Generation for Large Language Models of Code,b32a6f6ef7dd775e0f876b4713ceccebc56e651e,A systematic evaluation of large language models of code
ICML,Repository-Level Prompt Generation for Large Language Models of Code,76ebf56d6ebb833d8c8c4124f7b2f15771a4997c,Investigating Explainability of Generative AI for Code through Scenario-based Design
ICML,Repository-Level Prompt Generation for Large Language Models of Code,5cbe278b65a81602a864184bbca37de91448a5f5,Competition-level code generation with AlphaCode
ICML,Repository-Level Prompt Generation for Large Language Models of Code,1b6e810ce0afd0dd093f789d2b2742d047e316d5,Chain of Thought Prompting Elicits Reasoning in Large Language Models
ICML,Repository-Level Prompt Generation for Large Language Models of Code,c10075b3746a9f3dd5811970e93c8ca3ad39b39d,High-Resolution Image Synthesis with Latent Diffusion Models
ICML,Repository-Level Prompt Generation for Large Language Models of Code,0271d1dbc01eda68c2f0291c62a956fca3092864,PRIMERA: Pyramid-based Masked Sentence Pre-training for Multi-document Summarization
ICML,Repository-Level Prompt Generation for Large Language Models of Code,c6bb04f3d8000b7e800f6359082de39548c7da79,Capturing Structural Locality in Non-parametric Language Models
ICML,Repository-Level Prompt Generation for Large Language Models of Code,a30f912f8c5e2a2bfb06351d4578e1ba3fa37896,CodeT5: Identifier-aware Unified Pre-trained Encoder-Decoder Models for Code Understanding and Generation
ICML,Repository-Level Prompt Generation for Large Language Models of Code,a38e0f993e4805ba8a9beae4c275c91ffcec01df,Program Synthesis with Large Language Models
ICML,Repository-Level Prompt Generation for Large Language Models of Code,28692beece311a90f5fa1ca2ec9d0c2ce293d069,"Pre-train, Prompt, and Predict: A Systematic Survey of Prompting Methods in Natural Language Processing"
ICML,Repository-Level Prompt Generation for Large Language Models of Code,2ee03e28208a9310a9be4032c2b04ebdddb83cc7,FLEX: Unifying Evaluation for Few-Shot NLP
ICML,Repository-Level Prompt Generation for Large Language Models of Code,acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269,Evaluating Large Language Models Trained on Code
ICML,Repository-Level Prompt Generation for Large Language Models of Code,91670df8aae26546da4fac58599e6ecc14708776,CoCoSum: Contextual Code Summarization with Multi-Relational Graph Neural Network
ICML,Repository-Level Prompt Generation for Large Language Models of Code,ffdbd7f0b03b85747b001b4734d5ee31b5229aa4,The Power of Scale for Parameter-Efficient Prompt Tuning
ICML,Repository-Level Prompt Generation for Large Language Models of Code,209f9bde2dee7cf1677801586562ffe56d435d38,Learning How to Ask: Querying LMs with Mixtures of Soft Prompts
ICML,Repository-Level Prompt Generation for Large Language Models of Code,70733baee08b1802f0bfe8b034083efcf5649577,Embedding API dependency graph for neural code generation
ICML,Repository-Level Prompt Generation for Large Language Models of Code,a711a240ccf37b68b86e97c46aaed3d2cd256f75,Learning to Generate Code Comments from Class Hierarchies
ICML,Repository-Level Prompt Generation for Large Language Models of Code,7e5008713c404445dd8786753526f1a45b93de12,GPT-Neo: Large Scale Autoregressive Language Modeling with Mesh-Tensorflow
ICML,Repository-Level Prompt Generation for Large Language Models of Code,ac3cdb50606f7770eef8e4cd951840a4f71287a0,Prompt Programming for Large Language Models: Beyond the Few-Shot Paradigm
ICML,Repository-Level Prompt Generation for Large Language Models of Code,59641c10ed7431a3cf841f308367dc2dc0281b74,What Makes Good In-Context Examples for GPT-3?
ICML,Repository-Level Prompt Generation for Large Language Models of Code,85e7d63f75c0916bd350a229e040c5fbb1472e7a,Making Pre-trained Language Models Better Few-shot Learners
ICML,Repository-Level Prompt Generation for Large Language Models of Code,b68b2e81ae2de647394ec05ee62ecf108bf2b50a,Eliciting Knowledge from Language Models Using Automatically Generated Prompts
ICML,Repository-Level Prompt Generation for Large Language Models of Code,4083958684292f6fa2f5c7fd4f9be975e80145b6,GraphCodeBERT: Pre-training Code Representations with Data Flow
ICML,Repository-Level Prompt Generation for Large Language Models of Code,6b85b63579a916f705a8e10a49bd8d849d91b1fc,Language Models are Few-Shot Learners
ICML,Repository-Level Prompt Generation for Large Language Models of Code,2934145c4ab42bfee022067b1b6b213acd836a2a,On-the-Fly Adaptation of Source Code Models using Meta-Learning
ICML,Repository-Level Prompt Generation for Large Language Models of Code,0fe2636446cd686830da3d971b31a004d6094b3c,CodeBERT: A Pre-Trained Model for Programming and Natural Languages
ICML,Repository-Level Prompt Generation for Large Language Models of Code,8ae9a17c87a4518b513e860683a0ef7824be994d,Exploiting Cloze-Questions for Few-Shot Text Classification and Natural Language Inference
ICML,Repository-Level Prompt Generation for Large Language Models of Code,ad3222db224444e0998bcc9aa66341bfe5d81c51,Learning and Evaluating Contextual Embedding of Source Code
ICML,Repository-Level Prompt Generation for Large Language Models of Code,7be8c119dbe065c52125ee7716601751f3116844,Generalization through Memorization: Nearest Neighbor Language Models
ICML,Repository-Level Prompt Generation for Large Language Models of Code,18a93dc1558bf9d7534d0b416633cebaf75c1145,Biological structure and function emerge from scaling unsupervised learning to 250 million protein sequences
ICML,Repository-Level Prompt Generation for Large Language Models of Code,8ace1951c95f9bbbcf83571ff6c0579521507e2e,The adverse effects of code duplication in machine learning models of code
ICML,Repository-Level Prompt Generation for Large Language Models of Code,b4a26011eb7c26d71cd074f182c4f093da24308b,Are deep neural networks the best choice for modeling source code?
ICML,Repository-Level Prompt Generation for Large Language Models of Code,204e3073870fae3d05bcbc2f6a8e263d9b72e776,Attention is All you Need
ICML,Repository-Level Prompt Generation for Large Language Models of Code,97fb4e3d45bb098e27e0071448b6152217bd35a5,Layer Normalization
ICML,Repository-Level Prompt Generation for Large Language Models of Code,2c03df8b48bf3fa39054345bafabfeff15bfd11d,Deep Residual Learning for Image Recognition
ICML,Repository-Level Prompt Generation for Large Language Models of Code,a6cb366736791bcccc5c8639de5a8f9636bf87e8,Adam: A Method for Stochastic Optimization
ICML,Repository-Level Prompt Generation for Large Language Models of Code,7bbfe2586d10d56081915a9edc44be2d29bbf8dc,CodeTrek: Flexible Modeling of Code using an Extensible Relational Representation
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,Natural Language Processing with Transformers
ICML,Repository-Level Prompt Generation for Large Language Models of Code,53d8b356551a2361020a948f64454a6d599af69f,Prefix-Tuning: Optimizing Continuous Prompts for Generation
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,GPT-J-6B: A 6 Billion Parameter
ICML,Repository-Level Prompt Generation for Large Language Models of Code,17f63a10bdc213bbf950c98a21a8db7dc4e9621b,Identifiers
ICML,Repository-Level Prompt Generation for Large Language Models of Code,34f25a8704614163c4095b3ee2fc969b60de4698,Dropout: a simple way to prevent neural networks from overfitting
ICML,Repository-Level Prompt Generation for Large Language Models of Code,f7d95e8a91d7683e74ee642f20906e7751e47dfe,Association for Computational Linguistics
ICML,Repository-Level Prompt Generation for Large Language Models of Code,c61e0bd909491f0a671fe91db6cccfa2ba1890da,A probabilistic model of information retrieval: development and comparative experiments - Part 1
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,Method Names and Bodies (MNB): Take all the method names along with their signatures and corresponding bodies used in the rule context location
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,This was done by splitting the filenames based on either camel-case or underscore. If the sub-parts of two files match
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,"A string literal is the sequence of characters enclosed in double-quotes. For example, in the code snippet"
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,we consider only the applicable
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,"DPAP load error: "" + ex"
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,Positive Cases We provide some examples of cases where RLPG led to the correct prediction and Codex failed
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,"Cases where Codex takes strong hint from the preceding natural language comment, thereby producing incorrect predictions"
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,the above equation
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,String filename) { vs Codex = ters(String filename) { • RLPG = als
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,Post Lines
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,The variables of a class type are introduced by field declarations
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,"certain cases, extra information from prompt proposal-context might lead to confusion"
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,"For the example shown in Figure 1 of the main paper, post lines will take all the lines after the line mg"
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,Field Declarations (FD): Take all the field declarations used in the prompt source. number of holes encountered while corresponds to the binary cross entropy
ICML,Repository-Level Prompt Generation for Large Language Models of Code,,"Type Identifiers define the type of an identifier. For example, in the code snippet class DPAffinityPropagation extends AffinityPropagation"
